group_id,group_config,n_agents,consensus_reached,final_rec,turn_counter,total_messages,single_round_group,gss,min_sat,maj_min_gap,sat_variance,stability_rate,n_strategies_matched,conversation_vs_best_strategy_gss,ADD_rec,LMS_rec,MPL_rec,MAJ_rec,APP_rec,FAI_rec,matches_ADD,matches_LMS,matches_MPL,matches_MAJ,matches_APP,matches_FAI,ADD_gss,LMS_gss,MPL_gss,MAJ_gss,APP_gss,FAI_gss,ISS_Alexander,ISS_Amelia,ISS_Asher,ISS_Ava,ISS_Bailey,ISS_Bart,ISS_Benjamin,ISS_Blair,ISS_Cameron,ISS_Cedric,ISS_Charlotte,ISS_Donald,ISS_Elijah,ISS_Emma,ISS_Evelyn,ISS_Harper,ISS_Henry,ISS_Homer,ISS_Icarus,ISS_Isabella,ISS_Jade,ISS_James,ISS_Jordan,ISS_Liam,ISS_Lowen,ISS_Lucas,ISS_Marge,ISS_Maxima,ISS_Mia,ISS_Mickey,ISS_Morgan,ISS_Noah,ISS_Oliver,ISS_Olivia,ISS_Riley,ISS_Roger,ISS_Sophia,ISS_Steven,ISS_Willem-Alexander,ISS_William
4795,divergent,8,True,rest_o,2,16,False,0.6222,0.1,0.4296,0.1285,0.5,2,-0.0222,rest_q,rest_u,rest_d,rest_q,rest_q,rest_o,False,False,True,False,False,True,0.6444,0.5917,0.5569,0.6444,0.6444,0.6222,,0.7778,1.0,,,,,,,,,0.5,,,,0.1,1.0,0.1,,,,,,,,,,,,,1.0,,0.5,,,,,,,
4796,minority,8,True,rest_l,2,16,False,0.5694,0.1,0.1937,0.0793,0.25,1,-0.1589,rest_b,rest_b,rest_h,rest_u,rest_b,rest_b,False,False,False,True,False,False,0.7283,0.7283,0.5947,0.7266,0.7283,0.7283,,1.0,,,0.5,,0.1,,,,,,,,,,,,,,,1.0,,,0.5,,0.4,0.5556,,0.5,,,,,,,,,,
4797,uniform,6,True,rest_b,1,6,True,1.0,1.0,0.0,0.0,1.0,6,0.0,rest_b,rest_b,rest_b,rest_b,rest_b,rest_b,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,
4798,divergent,6,True,rest_w,3,18,False,0.6944,0.1,-0.2083,0.1202,0.3333,4,0.0,rest_w,rest_r,rest_b,rest_a,rest_w,rest_w,True,False,True,False,True,True,0.6944,0.5685,0.5889,0.4852,0.6944,0.6944,1.0,,,,,,,,,1.0,0.1,,,,,0.6667,,,,,,,,,,,,,1.0,,,,0.4,,,,,,,
4799,uniform,6,True,rest_u,3,18,False,0.471,0.1,0.2585,0.0905,0.3333,0,-0.3856,rest_g,rest_g,rest_g,rest_g,rest_g,rest_g,False,False,False,False,False,False,0.8565,0.8565,0.8565,0.8565,0.8565,0.8565,,1.0,,,,,,,,,,,,,,0.4286,,,0.2222,,,,,,,0.375,0.7,,,,,,,,,0.1,,,,
48,divergent,2,True,rest_m,2,4,False,0.55,0.1,0.0,0.2025,0.5,1,-0.15,rest_v,rest_v,rest_j,rest_j,rest_v,rest_j,False,False,True,False,False,False,0.7,0.7,0.6,0.6,0.7,0.6,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
480,minority,8,True,rest_c,1,8,True,0.7569,0.1,0.1681,0.0994,1.0,4,-0.0083,rest_b,rest_o,rest_b,rest_b,rest_b,rest_b,True,False,True,True,False,True,0.7653,0.625,0.7653,0.7653,0.7653,0.7653,,1.0,,,,,,,1.0,,,0.5,,,,,,0.9,,,,,0.1,,,,,1.0,,,,,,1.0,,,,,,0.5556
4800,uniform,2,True,rest_l,2,4,False,0.9444,0.8889,0.0,0.0031,0.0,3,-0.0056,rest_l,rest_v,rest_l,rest_v,rest_l,rest_v,True,False,True,False,True,False,0.9444,0.95,0.9444,0.95,0.9444,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8889,,,,,,,,,,1.0,
4801,minority,8,True,rest_g,2,16,False,0.7,0.5,0.0667,0.04,0.5,3,-0.125,rest_d,rest_g,rest_d,rest_d,rest_g,rest_d,False,True,True,False,True,False,0.825,0.7,0.825,0.825,0.7,0.825,,,0.6,,,,,1.0,,,,0.7,0.5,,0.5,1.0,,,,0.8,,,,,,,0.5,,,,,,,,,,,,,
4802,uniform,8,True,rest_z,1,8,True,0.9566,0.7778,0.1157,0.0062,1.0,6,0.0,rest_z,rest_z,rest_z,rest_z,rest_z,rest_z,True,True,True,True,True,True,0.9566,0.9566,0.9566,0.9566,0.9566,0.9566,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,0.7778,,,,,,1.0,1.0,1.0,,,0.875,,,,,,
4803,divergent,6,True,rest_u,3,18,False,0.6542,0.1,0.2125,0.1513,0.5,1,-0.0218,rest_c,rest_k,rest_c,rest_r,rest_m,rest_c,False,False,True,False,False,False,0.6759,0.5282,0.6759,0.656,0.6338,0.6759,0.1,,,,,,,1.0,,,,,,,,0.125,,,0.9,,,,,,,,1.0,,0.8,,,,,,,,,,,
4804,uniform,4,True,rest_x,1,4,True,0.925,0.7,0.3,0.0169,1.0,6,0.0,rest_x,rest_x,rest_j,rest_x,rest_x,rest_x,True,True,True,True,True,True,0.925,0.925,0.6357,0.925,0.925,0.925,,,,,,,,,,,,,,0.7,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
4805,coalitional,6,True,rest_l,2,12,False,0.5792,0.1,0.4938,0.1555,0.5,2,-0.05,rest_g,rest_g,rest_a,rest_l,rest_p,rest_g,False,False,True,True,False,False,0.6292,0.6292,0.5333,0.5792,0.6083,0.6292,,,,0.4,,0.1,,,,,,,,0.1,,1.0,,,,,,,,,0.875,,,,,,,,,,,1.0,,,,
4806,divergent,4,True,rest_k,2,8,False,0.5143,0.1,-0.4571,0.1042,0.25,0,-0.1321,rest_e,rest_b,rest_b,rest_c,rest_e,rest_l,False,False,False,False,False,False,0.6464,0.6321,0.6321,0.425,0.6464,0.6357,,,,,,0.8571,,,0.3,,,,,,,,,,,,,,,,,,0.1,0.8,,,,,,,,,,,,
4807,divergent,4,True,rest_u,2,8,False,0.5083,0.1,0.0,0.1119,0.25,0,-0.1819,rest_x,rest_c,rest_a,rest_i,rest_c,rest_x,False,False,False,False,False,False,0.6903,0.6264,0.6479,0.5813,0.6264,0.6903,,0.1,,,,,,,,,,,1.0,,,,,,0.6,,,,,,,,,,,,,,,0.3333,,,,,,
4808,divergent,4,True,rest_r,4,16,False,0.3833,0.1,0.0,0.1358,0.25,1,-0.1667,rest_d,rest_d,rest_e,rest_n,rest_n,rest_n,False,False,False,True,False,False,0.55,0.55,0.4694,0.5417,0.5417,0.5417,,,,,,,1.0,,,0.3333,,,,0.1,,,,,,,,,,,,,,,,0.1,,,,,,,,,,
4809,coalitional,6,True,rest_i,2,12,False,0.6042,0.125,0.4375,0.1259,0.5,1,-0.1667,rest_l,rest_g,rest_g,rest_g,rest_l,rest_l,False,False,True,False,False,False,0.7708,0.7292,0.7292,0.7292,0.7708,0.7708,,,,,,,,,0.125,,,,,,1.0,,,,,,,1.0,,,,0.2,,,,,0.8,,,,,,,,0.5,
481,minority,8,True,rest_l,3,24,False,0.7486,0.1,0.2841,0.0821,0.375,1,-0.0625,rest_r,rest_y,rest_b,rest_r,rest_y,rest_r,False,False,True,False,False,False,0.8111,0.6153,0.7139,0.8111,0.6153,0.8111,,,0.9,,,,,,,0.8,,,,,,,,,,,,,0.8,,0.8889,,1.0,0.1,0.5,,,,,,,,1.0,,,
4810,divergent,2,True,rest_l,4,8,False,0.5556,0.1111,0.0,0.1975,0.0,1,-0.2222,rest_r,rest_q,rest_k,rest_k,rest_r,rest_k,False,False,True,False,False,False,0.7778,0.6667,0.6667,0.6667,0.7778,0.6667,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.1111,,,,,,,,,
4811,coalitional,8,True,rest_j,2,16,False,0.5649,0.1,0.6135,0.1695,0.25,2,-0.2444,rest_n,rest_n,rest_a,rest_j,rest_n,rest_n,False,False,True,True,False,False,0.8094,0.8094,0.6385,0.5649,0.8094,0.8094,,,,,0.3333,,,,,1.0,,0.1,,,,,,1.0,,,,,,,1.0,,,0.875,,,0.1111,,,,,,0.1,,,
4812,coalitional,8,True,rest_e,2,16,False,0.5417,0.2,-0.2533,0.1005,0.125,1,-0.134,rest_f,rest_d,rest_d,rest_t,rest_f,rest_f,False,True,False,False,False,False,0.6757,0.4885,0.4885,0.5531,0.6757,0.6757,0.9,,,,,,,,1.0,0.2,,0.9,,,,,,,,0.5,,0.2,0.3,,0.3333,,,,,,,,,,,,,,,
4813,divergent,2,True,rest_b,3,6,False,0.75,0.5,0.0,0.0625,0.0,5,0.0,rest_b,rest_b,rest_b,rest_b,rest_b,rest_m,True,True,True,True,True,False,0.75,0.75,0.75,0.75,0.75,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,
4814,coalitional,6,True,rest_n,3,18,False,0.5528,0.1111,0.0375,0.1017,0.5,0,-0.2296,rest_g,rest_g,rest_g,rest_s,rest_g,rest_g,False,False,False,False,False,False,0.7824,0.7824,0.7824,0.6426,0.7824,0.7824,,,,1.0,,,,,,,,,0.5556,,0.1111,0.25,,,,,,,,,,,,,,0.5,,,0.9,,,,,,,
4815,uniform,2,True,rest_q,21,42,False,0.4,0.3,0.0,0.01,0.0,0,-0.5,rest_t,rest_t,rest_t,rest_t,rest_t,rest_t,False,False,False,False,False,False,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,0.5,,,,,,,,
4816,uniform,6,True,rest_s,2,12,False,0.8009,0.5,0.1597,0.033,0.5,2,0.0,rest_z,rest_s,rest_z,rest_z,rest_z,rest_z,False,True,False,False,True,False,0.7986,0.8009,0.7986,0.7986,0.7986,0.7986,,,,,,,0.5,,,,,,,,,,,,0.6667,,,,,1.0,,,0.75,,,1.0,,0.8889,,,,,,,,
4817,divergent,2,True,rest_t,7,14,False,0.7625,0.625,0.0,0.0189,0.0,3,0.0,rest_t,rest_t,rest_o,rest_o,rest_t,rest_o,True,True,False,False,True,False,0.7625,0.7625,0.5625,0.5625,0.7625,0.5625,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625
4818,minority,6,True,rest_u,2,12,False,0.7708,0.1,0.0125,0.1076,0.6667,5,0.0,rest_u,rest_o,rest_j,rest_u,rest_u,rest_u,True,False,True,True,True,True,0.7708,0.5884,0.287,0.7708,0.7708,0.7708,,,,,,,,,,0.625,,,,,,1.0,,,,,,1.0,,,,,,,,,0.9,0.1,,,,,,,1.0,
4819,divergent,2,True,rest_v,2,4,False,0.9444,0.8889,0.0,0.0031,0.5,5,0.0,rest_v,rest_v,rest_d,rest_t,rest_v,rest_v,True,True,True,False,True,True,0.9444,0.9444,0.5556,0.85,0.9444,0.9444,,,,,,,,,,,,,,,,,0.8889,,,,,,,,1.0,,,,,,,,,,,,,,,
482,divergent,2,True,rest_s,8,16,False,0.8375,0.8,0.0,0.0014,0.0,3,0.0,rest_s,rest_s,rest_k,rest_k,rest_s,rest_k,True,True,False,False,True,False,0.8375,0.8375,0.6875,0.6875,0.8375,0.6875,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,0.875,,,,,,,,
4820,divergent,6,True,rest_w,5,30,False,0.6519,0.1,0.2278,0.1538,0.3333,2,-0.0593,rest_u,rest_v,rest_a,rest_w,rest_v,rest_u,False,False,True,True,False,False,0.7111,0.5185,0.5444,0.6519,0.5185,0.7111,,,,,,,,0.1111,0.8,,,,,,0.1,,,,,1.0,,,,,,,,,,0.9,,1.0,,,,,,,,
4821,uniform,6,True,rest_j,2,12,False,0.7616,0.4444,0.2986,0.0597,0.5,4,0.0,rest_j,rest_k,rest_j,rest_j,rest_k,rest_j,True,False,True,True,False,True,0.7616,0.7579,0.7616,0.7616,0.7579,0.7616,,1.0,,,,,,1.0,1.0,0.4444,,,,,,,,,,0.625,,,,,,,0.5,,,,,,,,,,,,,
4822,divergent,2,True,rest_u,7,14,False,0.8125,0.625,0.0,0.0352,0.0,4,0.0,rest_u,rest_n,rest_e,rest_g,rest_u,rest_g,True,True,True,False,True,False,0.8125,0.7153,0.5625,0.7222,0.8125,0.7222,,,,,0.625,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,divergent,2,True,rest_l,3,6,False,1.0,1.0,0.0,0.0,0.5,6,0.0,rest_l,rest_l,rest_l,rest_l,rest_l,rest_l,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
4824,uniform,2,True,rest_y,3,6,False,1.0,1.0,0.0,0.0,0.5,6,0.0,rest_y,rest_y,rest_y,rest_y,rest_y,rest_y,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
4825,divergent,6,True,rest_x,2,12,False,0.5,0.1,0.075,0.09,0.3333,2,-0.1167,rest_s,rest_g,rest_d,rest_s,rest_s,rest_s,False,False,True,False,True,False,0.6167,0.5667,0.5,0.6167,0.6167,0.6167,,,,,,,,0.5,,0.5,,,,,,0.1,,,,1.0,,,,0.2,,,,,,,0.7,,,,,,,,,
4826,uniform,2,True,rest_u,1,2,True,1.0,1.0,0.0,0.0,1.0,6,0.0,rest_u,rest_u,rest_u,rest_u,rest_u,rest_u,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
4827,coalitional,4,True,rest_q,4,16,False,0.8036,0.5,0.0,0.0443,0.5,5,0.0,rest_q,rest_q,rest_h,rest_m,rest_q,rest_q,True,True,True,False,True,True,0.8036,0.8036,0.5964,0.5528,0.8036,0.8036,,,,,,,,,,,,,,1.0,,,0.7143,,,,,,,,,,,1.0,,,0.5,,,,,,,,,
4828,uniform,4,True,rest_f,7,28,False,0.9187,0.8,0.0,0.0073,0.5,6,0.0,rest_f,rest_f,rest_f,rest_f,rest_f,rest_f,True,True,True,True,True,True,0.9187,0.9187,0.9187,0.9187,0.9187,0.9187,,1.0,,,,1.0,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,
4829,divergent,4,True,rest_d,2,8,False,0.4944,0.1,0.5259,0.1618,0.0,1,-0.1583,rest_m,rest_f,rest_c,rest_m,rest_m,rest_m,False,False,True,False,False,False,0.6528,0.3833,0.5389,0.6528,0.6528,0.6528,,,,,,,,0.1,,,,,,,,,,,,,,0.7778,,,,,1.0,0.1,,,,,,,,,,,,
483,uniform,2,True,rest_d,3,6,False,0.75,0.625,0.0,0.0156,0.0,1,-0.125,rest_l,rest_l,rest_c,rest_l,rest_l,rest_l,False,False,False,False,True,False,0.875,0.875,0.625,0.875,0.875,0.875,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,,,,,,,,,
4830,uniform,4,True,rest_k,4,16,False,0.6571,0.4286,0.0,0.0391,0.0,0,-0.2929,rest_t,rest_t,rest_a,rest_t,rest_t,rest_t,False,False,False,False,False,False,0.95,0.95,0.7036,0.95,0.95,0.95,,,,,,,,0.4286,,,,,,,,,,,,,,,,,0.9,,,,,,,0.5,,,,,,,0.8,
4831,divergent,8,True,rest_u,3,24,False,0.4806,0.1,0.2407,0.0638,0.25,2,-0.1875,rest_d,rest_a,rest_a,rest_c,rest_x,rest_d,False,True,True,False,False,False,0.6681,0.575,0.575,0.5569,0.6139,0.6681,0.5,,,0.6,,,1.0,,,,,,,,,,,,0.2,,,0.4444,,,,,,0.1,0.5,,,,,,,,,,,0.5
4832,uniform,6,True,rest_j,2,12,False,0.5708,0.125,0.5375,0.093,0.3333,0,-0.1947,rest_s,rest_s,rest_s,rest_b,rest_s,rest_s,False,False,False,False,False,False,0.7655,0.7655,0.7655,0.596,0.7655,0.7655,,,,,,0.3,,,,,0.5556,,0.5556,,,,,,0.125,,,,,1.0,,,,,,,,,,0.8889,,,,,,
4833,coalitional,4,True,rest_x,2,8,False,0.6833,0.3333,0.4667,0.0758,0.25,2,-0.0306,rest_j,rest_j,rest_a,rest_a,rest_j,rest_x,False,False,True,False,False,True,0.7139,0.7139,0.65,0.65,0.7139,0.6833,,,,,,,,,,0.9,,,,,,,,0.3333,,,,,,0.5,,,,,,,,,1.0,,,,,,,
4834,minority,4,True,rest_c,4,16,False,0.6139,0.5,0.1519,0.0278,0.25,2,-0.1361,rest_a,rest_c,rest_a,rest_z,rest_c,rest_a,False,True,False,False,True,False,0.7361,0.6139,0.7361,0.75,0.6139,0.7361,,,,,,,,,,,,,,,,0.5556,,,,,,,,0.5,,,,,,,,,0.9,0.5,,,,,,
4835,minority,6,True,rest_a,5,30,False,0.7944,0.5,0.2917,0.0346,0.5,3,-0.0889,rest_v,rest_a,rest_a,rest_v,rest_v,rest_v,False,True,True,False,True,False,0.8833,0.7944,0.7944,0.8833,0.8833,0.8833,,,,,1.0,,,,,,,,0.6667,,1.0,0.9,,,,,,,0.7,,,,,0.5,,,,,,,,,,,,
4836,divergent,6,True,rest_i,5,30,False,0.5352,0.1,0.5089,0.134,0.1667,2,-0.0815,rest_b,rest_q,rest_b,rest_i,rest_d,rest_g,False,False,True,True,False,False,0.6167,0.463,0.6167,0.5352,0.5352,0.5685,,,1.0,,,,,,,0.1111,,,,,,,,,0.5,1.0,,,,,,,,,0.5,,,,,,,,0.1,,,
4837,uniform,2,True,rest_f,2,4,False,0.9,0.8,0.0,0.01,0.5,2,-0.1,rest_l,rest_l,rest_f,rest_l,rest_l,rest_l,False,False,True,False,True,False,1.0,1.0,0.9,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,
4838,divergent,2,True,rest_i,2,4,False,0.7,0.4,0.0,0.09,0.5,4,0.0,rest_i,rest_a,rest_d,rest_i,rest_r,rest_i,True,False,True,True,False,True,0.7,0.6,0.55,0.7,0.7,0.7,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,1.0,,,
4839,uniform,8,True,rest_k,2,16,False,0.6677,0.1429,0.2302,0.0883,0.125,1,-0.0677,rest_a,rest_q,rest_a,rest_k,rest_a,rest_a,False,False,False,True,False,False,0.7354,0.6363,0.7354,0.6677,0.7354,0.7354,,,,,,0.5,1.0,,,,,,,,1.0,0.1429,,,,,,,,,0.5556,,0.4286,0.7143,,,,,,1.0,,,,,,
484,minority,6,True,rest_f,2,12,False,0.7593,0.5,0.3472,0.0583,0.6667,4,-0.037,rest_q,rest_f,rest_f,rest_q,rest_f,rest_q,False,True,True,True,True,False,0.7963,0.7593,0.7593,0.7963,0.7593,0.7963,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.5556,0.5,,,0.5
4840,coalitional,8,True,rest_a,2,16,False,0.6014,0.1,0.4389,0.149,0.375,2,-0.1403,rest_w,rest_w,rest_a,rest_a,rest_w,rest_w,False,False,True,True,False,False,0.7417,0.7417,0.6014,0.6014,0.7417,0.7417,,,,,,,,,,,1.0,,,,0.1667,0.2,,0.4444,,,,,,1.0,,,0.9,,,,0.1,,,,,,,,1.0,
4841,divergent,6,True,rest_l,2,12,False,0.55,0.1,0.45,0.1158,0.3333,1,-0.1833,rest_x,rest_o,rest_b,rest_x,rest_b,rest_x,False,False,True,False,False,False,0.7333,0.5333,0.6167,0.7333,0.6167,0.7333,,,,1.0,,,,,,,,,,,,,,,,,,0.3,0.5,1.0,,,,,0.1,,,,,,0.4,,,,,
4842,divergent,4,True,rest_f,4,16,False,0.5806,0.2,-0.4259,0.1378,0.25,1,-0.1972,rest_t,rest_l,rest_f,rest_t,rest_l,rest_t,False,False,True,False,False,False,0.7778,0.75,0.5806,0.7778,0.75,0.7778,,,,,1.0,,,,,,0.2,,0.9,,,,,,,,,,,,,,,,0.2222,,,,,,,,,,,
4843,uniform,2,True,rest_r,4,8,False,0.75,0.5,0.0,0.0625,0.5,1,-0.1667,rest_g,rest_g,rest_g,rest_r,rest_g,rest_g,False,False,False,True,False,False,0.9167,0.9167,0.9167,0.75,0.9167,0.9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,
4844,divergent,8,True,rest_a,2,16,False,0.6517,0.1,0.3894,0.1585,0.375,4,0.0,rest_a,rest_a,rest_a,rest_h,rest_z,rest_a,True,True,True,False,False,True,0.6517,0.6517,0.6517,0.6059,0.6292,0.6517,1.0,1.0,,,,,,,,0.8889,,,0.9,,,,,,,,,,,,,,,,,,1.0,0.2,,,,0.125,,,,0.1
4845,uniform,4,True,rest_r,2,8,False,0.675,0.5,0.0,0.0369,0.25,2,-0.325,rest_v,rest_v,rest_l,rest_v,rest_v,rest_v,False,False,True,False,True,False,1.0,1.0,0.675,1.0,1.0,1.0,,,,,,,1.0,,,0.6,,,0.6,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
4846,divergent,2,True,rest_g,7,14,False,0.75,0.5,0.0,0.0625,0.5,2,-0.125,rest_b,rest_b,rest_b,rest_g,rest_b,rest_b,False,False,False,True,True,False,0.875,0.875,0.875,0.75,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,
4847,divergent,2,True,rest_l,2,4,False,0.5556,0.1111,0.0,0.1975,0.5,2,-0.1444,rest_j,rest_d,rest_l,rest_j,rest_g,rest_j,False,False,True,True,False,False,0.7,0.5278,0.5556,0.7,0.5833,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111,,,,,1.0,,,,,
4848,uniform,2,True,rest_x,3,6,False,1.0,1.0,0.0,0.0,0.5,6,0.0,rest_x,rest_x,rest_x,rest_x,rest_x,rest_x,True,True,True,True,True,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4849,divergent,6,True,rest_x,3,18,False,0.55,0.1,0.525,0.0992,0.1667,1,-0.0833,rest_y,rest_y,rest_b,rest_o,rest_z,rest_y,False,False,True,False,False,False,0.6333,0.6333,0.5333,0.5333,0.55,0.6333,,0.5,,,,,,,,,0.1,,,,,,0.5,,,0.9,,1.0,,,,,,,,,,,,,,,,,,0.3
485,uniform,4,True,rest_g,2,8,False,0.6167,0.3,0.0,0.0658,0.25,1,-0.1417,rest_s,rest_q,rest_r,rest_s,rest_s,rest_s,False,False,False,True,False,False,0.7583,0.6889,0.4972,0.7583,0.7583,0.7583,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.6667,,,,0.3
4850,uniform,2,True,rest_w,2,4,False,0.8125,0.625,0.0,0.0352,0.0,3,0.0179,rest_a,rest_b,rest_a,rest_a,rest_p,rest_a,True,True,False,False,True,False,0.7857,0.6696,0.7857,0.7857,0.7946,0.7857,,,,,,,,,,,,,,,,1.0,,,,,,,0.625,,,,,,,,,,,,,,,,,
4851,divergent,6,True,rest_j,6,36,False,0.4667,0.1,-0.05,0.0822,0.3333,1,-0.1167,rest_h,rest_y,rest_a,rest_h,rest_r,rest_h,False,False,True,False,False,False,0.5833,0.55,0.5,0.5833,0.5333,0.5833,,,,0.1,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,0.2,,,,,,,,0.5,,,,1.0
4852,uniform,2,True,rest_i,6,12,False,0.75,0.5,0.0,0.0625,0.5,2,-0.1,rest_p,rest_p,rest_y,rest_y,rest_p,rest_i,False,False,False,False,True,True,0.85,0.85,0.6429,0.6429,0.85,0.75,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4853,divergent,8,True,rest_k,2,16,False,0.575,0.1,0.2333,0.1069,0.5,2,-0.0958,rest_u,rest_e,rest_e,rest_z,rest_u,rest_u,False,True,True,False,False,False,0.6708,0.5458,0.5458,0.6542,0.6708,0.6708,0.3,,,,1.0,,,,,,,,,,1.0,,,,,0.3,,0.1,,0.5,,,,,,0.5,,0.9,,,,,,,,
4854,divergent,6,True,rest_d,4,24,False,0.5778,0.1111,-0.5067,0.1097,0.3333,3,-0.0259,rest_c,rest_g,rest_a,rest_d,rest_c,rest_g,False,False,True,True,True,False,0.6037,0.6037,0.5352,0.5778,0.6037,0.6037,,,,0.3,,,,,,,,0.1111,,,0.5556,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.5
4855,uniform,2,True,rest_l,2,4,False,0.9375,0.875,0.0,0.0039,0.5,6,0.0,rest_l,rest_l,rest_l,rest_l,rest_l,rest_l,True,True,True,True,True,True,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.875,,,,,,,,,,
4856,divergent,8,True,rest_j,2,16,False,0.5732,0.1,0.2405,0.1254,0.125,2,-0.1071,rest_v,rest_e,rest_c,rest_j,rest_e,rest_v,False,False,True,True,False,False,0.6804,0.6643,0.5125,0.5732,0.6643,0.6804,,0.2,0.5,,,,0.1,,0.2857,,,,,,1.0,,,0.5,,,,,,,,,,1.0,,,,,1.0,,,,,,,
4857,divergent,6,True,rest_p,3,18,False,0.55,0.3,0.3,0.0469,0.1667,2,-0.1519,rest_o,rest_p,rest_d,rest_m,rest_y,rest_d,False,True,True,False,False,False,0.7019,0.55,0.6,0.5315,0.6574,0.6,,0.3,,,,,,0.4444,,,0.5556,,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,0.5,,,,
4858,uniform,2,True,rest_x,3,6,False,0.7444,0.6,0.0,0.0209,0.0,3,-0.0056,rest_v,rest_x,rest_p,rest_v,rest_v,rest_v,True,True,False,False,True,False,0.75,0.7444,0.6111,0.75,0.75,0.75,,,,,,,,,,,0.8889,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,
4859,coalitional,8,True,rest_l,2,16,False,0.5889,0.1,0.6444,0.1173,0.25,0,-0.0514,rest_c,rest_i,rest_c,rest_z,rest_i,rest_c,False,False,False,False,False,False,0.6403,0.6083,0.6403,0.5517,0.6083,0.6403,0.9,,,0.1111,,,,0.3,,,,,,,,,,,,,,,1.0,,0.7,,,,,0.7,,0.9,,,,0.1,,,,
486,uniform,6,True,rest_p,1,6,True,0.963,0.7778,0.2222,0.0069,1.0,6,0.0,rest_p,rest_p,rest_p,rest_p,rest_p,rest_p,True,True,True,True,True,True,0.963,0.963,0.963,0.963,0.963,0.963,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,0.7778,,1.0,,,,,,,,,,,,,,1.0
4860,coalitional,4,True,rest_l,3,12,False,0.5635,0.1111,0.0,0.1907,0.0,1,-0.1603,rest_k,rest_k,rest_b,rest_e,rest_k,rest_k,False,False,True,False,False,False,0.7238,0.7238,0.519,0.6,0.7238,0.7238,,,,,,,,,,,,,1.0,,,1.0,0.1429,,,,,,,,,,,,,,,,,,0.1111,,,,,
4861,coalitional,6,True,rest_n,2,12,False,0.3627,0.1,0.0352,0.102,0.3333,0,-0.3599,rest_v,rest_p,rest_d,rest_v,rest_y,rest_v,False,False,False,False,False,False,0.7226,0.5681,0.5774,0.7226,0.5753,0.7226,,,,,,,,0.3333,,,,1.0,,,0.1,,,,,,,,0.1,,0.1429,,,,,,,,,,0.5,,,,,
